condition_id,experiment_id,platform_id,comparability,phase,priority,workload,model,mode,gpus,precision,strategy,status,throughput_unit,throughput_tokens_sec,throughput_samples_sec,runtime_seconds,gpu_hours_estimate,actual_gpu_hours,throughput_tokens_per_gpu,throughput_samples_per_gpu,tokens_per_estimated_gpu_hour,samples_per_estimated_gpu_hour,tokens_per_actual_gpu_hour,samples_per_actual_gpu_hour,energy_joules,energy_scope,tokens_per_kwh
E061@l40s,E061,l40s,exact,Distributed training strategy,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,deepspeed_zero2,completed,training_tokens_per_second,516772.16928051406,1009.320643126004,19.115528916940093,1.2,0.003522721525385148,258386.08464025703,504.660321563002,2730666.666666667,5333.333333333334,930189904.7049253,1816777.1576268072,,legacy_full_window,
E039@l40s,E039,l40s,exact,Strong scaling,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,512871.45072817465,1001.7020522034661,23.4836434610188,1.0,0.007099028194530142,256435.72536408732,500.85102610173305,6553600.0,12800.0,923168611.3107145,1803063.6939662392,,legacy_full_window,
E062@l40s,E062,l40s,exact,Distributed training strategy,Optional,distilbert,distilbert-base-uncased,training,2,bf16,deepspeed_zero3,completed,training_tokens_per_second,512412.17457701074,1000.8050284707241,20.764490517321974,1.2,0.0035526955345024664,256206.08728850537,500.40251423536205,2730666.666666667,5333.333333333334,922341914.2386194,1801449.0512473036,,legacy_full_window,
E062@l40s,E062,l40s,exact,Distributed training strategy,Optional,distilbert,distilbert-base-uncased,training,2,bf16,deepspeed_zero3,completed,training_tokens_per_second,512089.65184987726,1000.1751012692915,21.182784776203334,1.2,0.003554933082260605,256044.82592493863,500.08755063464577,2730666.666666667,5333.333333333334,921761373.3297791,1800315.182284725,,legacy_full_window,
E039@l40s,E039,l40s,exact,Strong scaling,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,511617.98967594496,999.25388608583,23.375154885929078,1.0,0.0071164207716679405,255808.99483797248,499.626943042915,6553600.0,12800.0,920912381.416701,1798656.994954494,,legacy_full_window,
E060@l40s,E060,l40s,exact,Distributed training strategy,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,deepspeed_zero1,completed,training_tokens_per_second,511508.42658067815,999.039895665387,21.029306986834854,1.2,0.003558972540518476,255754.21329033907,499.5199478326935,2730666.666666667,5333.333333333334,920715167.8452207,1798271.8121976967,,legacy_full_window,
E062@l40s,E062,l40s,exact,Distributed training strategy,Optional,distilbert,distilbert-base-uncased,training,2,bf16,deepspeed_zero3,completed,training_tokens_per_second,511498.21234652953,999.0199459893155,21.101408505812287,1.2,0.003559043610520247,255749.10617326476,499.50997299465774,2730666.666666667,5333.333333333334,920696782.2237532,1798235.902780768,,legacy_full_window,
E061@l40s,E061,l40s,exact,Distributed training strategy,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,deepspeed_zero2,completed,training_tokens_per_second,511262.2056047327,998.5589953217435,31.848969019018114,1.2,0.003560686521490829,255631.10280236634,499.27949766087175,2730666.666666667,5333.333333333334,920271970.0885187,1797406.1915791382,,legacy_full_window,
E039@l40s,E039,l40s,exact,Strong scaling,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,510079.65800095873,996.2493320331225,36.594299579039216,1.0,0.007137882940005511,255039.82900047937,498.12466601656126,6553600.0,12800.0,918143384.4017258,1793248.7976596206,,legacy_full_window,
E059@l40s,E059,l40s,exact,Distributed training strategy,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,502725.775236421,981.8862797586347,25.418228466063738,1.2,0.0036211480177007617,251362.8876182105,490.94313987931736,2730666.666666667,5333.333333333334,904906395.4255577,1767395.3035655424,,legacy_full_window,
E050@h100,E050,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,4,bf16,fsdp,completed,training_tokens_per_second,501843.0297075274,490.08108369875725,28.12146494607441,2.4,0.014510070573305712,125460.75742688186,122.52027092468931,2730666.666666667,2666.666666666667,451658726.7367747,441072.9753288815,26829.591346107194,measured_region,879363375.1496998
E050@h100,E050,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,4,bf16,fsdp,completed,training_tokens_per_second,501654.7884534492,489.8972543490715,28.691354703973047,2.4,0.01451551534119062,125413.6971133623,122.47431358726787,2730666.666666667,2666.666666666667,451489309.6081043,440907.52891416434,26819.63866526939,measured_region,879689704.0433345
E050@h100,E050,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,4,bf16,fsdp,completed,training_tokens_per_second,501529.78331118135,489.77517901482554,27.33809889201075,2.4,0.014519133299925468,125382.44582779534,122.44379475370638,2730666.666666667,2666.666666666667,451376804.98006326,440797.661113343,26886.03996681596,measured_region,877517106.6144202
E059@l40s,E059,l40s,exact,Distributed training strategy,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,501064.5686095438,978.6417355655152,25.522694784216583,1.2,0.003633153406747927,250532.2843047719,489.3208677827576,2730666.666666667,5333.333333333334,901916223.4971788,1761555.1240179273,,legacy_full_window,
E057@l40s,E057,l40s,exact,Distributed training strategy,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,500088.3106738769,976.7349817849158,20.553160566370934,1.2,0.0036402459437441495,250044.15533693845,488.3674908924579,2730666.666666667,5333.333333333334,900158959.2129784,1758122.9672128484,,legacy_full_window,
E057@l40s,E057,l40s,exact,Distributed training strategy,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,500073.12005125266,976.7053126001028,26.775812685023993,1.2,0.0036403565227778423,250036.56002562633,488.3526563000514,2730666.666666667,5333.333333333334,900131616.0922548,1758069.562680185,,legacy_full_window,
E057@l40s,E057,l40s,exact,Distributed training strategy,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,499887.53567680187,976.3428431187536,21.8682575202547,1.2,0.0036417080133429006,249943.76783840093,488.1714215593768,2730666.666666667,5333.333333333334,899797564.2182434,1757417.1176137566,,legacy_full_window,
E059@l40s,E059,l40s,exact,Distributed training strategy,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,498301.64818285557,973.2454066071398,27.755317375063896,1.2,0.0036532980596853627,249150.82409142778,486.6227033035699,2730666.666666667,5333.333333333334,896942966.72914,1751841.7318928516,,legacy_full_window,
E073@l40s,E073,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,498018.4104406232,972.6922078918421,15.499852975830436,1.0,0.0036553757979224124,249009.2052203116,486.3461039459211,3276800.0,6400.0,896433138.7931217,1750845.9742053158,,legacy_full_window,
E073@l40s,E073,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,496942.6885043745,970.5911884851065,16.505260391160846,1.0,0.0036632885170790057,248471.34425218726,485.29559424255325,3276800.0,6400.0,894496839.3078742,1747064.1392731918,,legacy_full_window,
E073@l40s,E073,l40s,exact,Memory optimisation,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,496064.5392624122,968.8760532468988,15.777335193008184,1.0,0.003669773387050049,248032.2696312061,484.4380266234494,3276800.0,6400.0,892916170.672342,1743976.8958444179,,legacy_full_window,
E034@h100,E034,h100,exact,Strong scaling,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,489378.4367240437,477.9086296133239,27.91924446891062,2.0,0.014879645753341416,122344.60918101092,119.47715740333098,3276800.0,3200.0,440440593.0516393,430117.7666519915,28455.1541505709,measured_region,829127822.5082697
E034@h100,E034,h100,exact,Strong scaling,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,489350.8923237582,477.88173078492014,27.85426314501092,2.0,0.014880483293284973,122337.72308093956,119.47043269623003,3276800.0,3200.0,440415803.0913824,430093.5577064281,28336.153233150573,measured_region,832609839.6587759
E048@h100,E048,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,489199.5754465921,477.7339603970626,29.100371219101362,2.4,0.014885086053335625,122299.89386164803,119.43349009926565,2730666.666666667,2666.666666666667,440279617.90193295,429960.5643573564,28325.016690385946,measured_region,832937196.7504578
E048@h100,E048,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,489173.12917712936,477.7081339620404,27.8977344710147,2.4,0.014885890788864344,122293.28229428234,119.4270334905101,2730666.666666667,2666.666666666667,440255816.2594164,429937.32056583633,28359.825934634202,measured_region,831914838.0663117
E034@h100,E034,h100,exact,Strong scaling,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,488699.2551471851,477.24536635467297,28.549356509931386,2.0,0.014900325099911748,122174.81378679628,119.31134158866824,3276800.0,3200.0,439829329.6324666,429520.8297192057,28401.02936415641,measured_region,830707918.9804139
E048@h100,E048,h100,exact,Distributed training strategy,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,488446.05158392165,476.9980972499235,28.46724185498897,2.4,0.01490804921887401,122111.51289598041,119.24952431248087,2730666.666666667,2666.666666666667,439601446.4255295,429298.28752493113,28330.760224813806,measured_region,832768334.2339627
E037@h100,E037,h100,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,488297.5643305382,476.8530901665412,28.58878689201083,2.0,0.014912582633421859,122074.39108263455,119.2132725416353,3276800.0,3200.0,439467807.8974844,429167.78114988713,28310.81592297463,measured_region,833354999.8767072
E037@h100,E037,h100,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,488250.2964389301,476.80693011614267,28.43500886997208,2.0,0.014914026332165426,122062.57410973252,119.20173252903567,3276800.0,3200.0,439425266.79503703,429126.23710452835,28350.219808376823,measured_region,832196722.2641721
E037@h100,E037,h100,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,4,bf16,ddp,completed,training_tokens_per_second,488215.20342491876,476.7726595946472,28.103601731010713,2.0,0.014915098355591504,122053.80085622969,119.1931648986618,3276800.0,3200.0,439393683.0824269,429095.3936351825,28323.810888724278,measured_region,832972656.5641055
E118@l40s,E118,l40s,platform_specific,Communication analysis,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,fsdp,completed,training_tokens_per_second,483047.99726816127,943.4531196643775,73.80018244404346,0.8,0.003768661612800012,241523.99863408064,471.72655983218874,4096000.0,8000.0,869486395.0826902,1698215.6153958794,,legacy_full_window,
E042@l40s,E042,l40s,exact,Weak scaling,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,474398.58397840266,926.5597343328177,22.599799735937268,1.0,0.0038373732678074804,237199.29198920133,463.27986716640885,3276800.0,6400.0,853917451.1611248,1667807.521799072,,legacy_full_window,
E079@l40s,E079,l40s,exact,Memory optimisation,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,472136.1657642317,922.140948758265,25.29551518894732,0.7,0.0038557614867265025,236068.08288211585,461.0704743791325,4681142.857142857,9142.857142857143,849845098.375617,1659853.707764877,,legacy_full_window,
E117@l40s,E117,l40s,platform_specific,Communication analysis,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,472066.7808438926,922.0054313357277,80.81295424094424,0.8,0.003856328211000396,236033.3904219463,461.00271566786387,4096000.0,8000.0,849720205.5190067,1659609.77640431,,legacy_full_window,
E042@l40s,E042,l40s,exact,Weak scaling,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,471621.65504279477,921.1360450054585,22.934788768645376,1.0,0.0038599678894711865,235810.82752139738,460.56802250272926,3276800.0,6400.0,848918979.0770305,1658044.8810098253,,legacy_full_window,
E079@l40s,E079,l40s,exact,Memory optimisation,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,471620.19127654127,921.1331860869947,19.228286092169583,0.7,0.0038599798696426053,235810.09563827064,460.56659304349733,4681142.857142857,9142.857142857143,848916344.2977743,1658039.7349565905,,legacy_full_window,
E042@l40s,E042,l40s,exact,Weak scaling,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,471288.75995384186,920.4858592848474,21.724154290743172,1.0,0.0038626943800287943,235644.37997692093,460.2429296424237,3276800.0,6400.0,848319767.9169153,1656874.5467127252,,legacy_full_window,
E055@l40s,E055,l40s,exact,Distributed training strategy,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,471156.86890493665,920.2282595799544,20.263017455115914,1.2,0.0038637756649404762,235578.43445246833,460.1141297899772,2730666.666666667,5333.333333333334,848082364.028886,1656410.867243918,,legacy_full_window,
E079@l40s,E079,l40s,exact,Memory optimisation,Should Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,470810.55647960014,919.551868124219,26.095256322063506,0.7,0.0038666177284903823,235405.27823980007,459.7759340621095,4681142.857142857,9142.857142857143,847459001.6632802,1655193.3626235942,,legacy_full_window,
E055@l40s,E055,l40s,exact,Distributed training strategy,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,470341.1751961233,918.6351078049283,18.246225653216243,1.2,0.003870476455065525,235170.58759806165,459.31755390246417,2730666.666666667,5333.333333333334,846614115.353022,1653543.194048871,,legacy_full_window,
E055@l40s,E055,l40s,exact,Distributed training strategy,Must Have,distilbert,distilbert-base-uncased,training,2,bf16,ddp,completed,training_tokens_per_second,470219.17151000426,918.3968193554771,17.128187869209796,1.2,0.003871480693988916,235109.58575500213,459.19840967773854,2730666.666666667,5333.333333333334,846394508.7180077,1653114.2748398588,,legacy_full_window,
